CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
946576,8/23/11 15:33,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"25 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78253,-122.4108,"(37.782528051068, -122.410801837765)",Voice In
946575,8/23/11 15:33,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"20 HILL ST, SAN FRANCISCO, CA, 94110",8,Dolores Heights,MISSION,37.75615,-122.422,"(37.756146335986, -122.421994126605)",Voice In
946555,8/23/11 15:04,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"728 ALABAMA ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76004,-122.4118,"(37.760045336689, -122.411794172677)",Voice In
946494,8/23/11 13:45,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 13TH ST and SOUTH VAN NESS AVE,6,Mission,MISSION,37.76981,-122.4178,"(37.7698151022261, -122.417753270894)",Voice In
946428,8/23/11 12:34,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78508,-122.4111,"(37.7850744633273, -122.411139893497)",Voice In
946412,8/23/11 12:13,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GROVE ST and HYDE ST,6,Civic Center,TENDERLOIN,37.77872,-122.4147,"(37.7787192939328, -122.414741067879)",Voice In
946359,8/23/11 11:18,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"307 LANGTON ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,SOUTHERN,37.77383,-122.4052,"(37.773833519971, -122.405184604089)",Voice In
946349,8/23/11 11:00,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"740 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78487,-122.4174,"(37.78487152183, -122.417353536757)",Voice In
946344,8/23/11 10:57,2011,8/24/11 15:10,8/24/11 15:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1964 LOMBARD ST, SAN FRANCISCO, CA, 94123",2,,NORTHERN,37.80042,-122.4339,"(37.800421341, -122.433924892)",Voice In
946327,8/23/11 10:46,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"444 LARKIN ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78201,-122.4171,"(37.78201226061, -122.417102983265)",Voice In
946325,8/23/11 10:44,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"360 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78426,-122.4159,"(37.784262755711, -122.415870758655)",Voice In
946323,8/23/11 10:43,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"333 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78261,-122.4145,"(37.782612124575, -122.414525474952)",Voice In
946321,8/23/11 10:41,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"340 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78395,-122.4134,"(37.783945674004, -122.413402044392)",Voice In
946245,8/23/11 9:35,2011,8/28/11 20:10,8/28/11 20:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FRANKLIN ST and IVY ST,5,Civic Center,NORTHERN,37.77756,-122.4214,"(37.7775595585664, -122.421426153952)",Voice In
946239,8/23/11 9:31,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ALAMEDA ST and TREAT AVE,9,Mission,MISSION,37.76807,-122.4124,"(37.7680736064434, -122.412424349882)",Voice In
946166,8/23/11 8:26,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BRYANT ST and DORE ST,6,Showplace Square,SOUTHERN,37.77082,-122.4091,"(37.7708202872162, -122.409134253059)",Voice In
946136,8/23/11 7:48,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"661 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76223,-122.4213,"(37.762230171883, -122.421347203755)",Voice In
946134,8/23/11 7:43,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of CONTINUUM WAY and GOLDEN GATE AVE,6,Civic Center,TENDERLOIN,37.78176,-122.4147,"(37.7817591427414, -122.414683078848)",Voice In
946115,8/23/11 6:45,2011,8/28/11 20:10,8/28/11 20:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 8TH ST and MARKET ST,6,Civic Center,TENDERLOIN,37.77872,-122.4147,"(37.7787192939328, -122.414741067879)",Voice In
946000,8/22/11 19:08,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"20 SYCAMORE ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76275,-122.4199,"(37.762747679645, -122.419893164872)",Web Self Service
945931,8/22/11 17:19,2011,8/26/11 6:10,8/26/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of COLE ST and HAIGHT ST,5,Haight Ashbury,PARK,37.76953,-122.4507,"(37.769525932985, -122.450710257811)",Voice In
945767,8/22/11 14:17,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"250 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78488,-122.4109,"(37.784881404725, -122.410942813284)",Voice In
945764,8/22/11 14:15,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"500 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78244,-122.4177,"(37.782442802834, -122.417719798136)",Voice In
945762,8/22/11 14:13,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"45 MCALLISTER ST, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78092,-122.4128,"(37.780917390902, -122.412784129478)",Voice In
945760,8/22/11 14:12,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"476 EDDY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78385,-122.4155,"(37.783849490735, -122.415506919262)",Voice In
945681,8/22/11 12:21,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MASON ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78329,-122.409,"(37.7832878821779, -122.408952214449)",Voice In
945648,8/22/11 11:47,2011,8/22/11 13:10,8/22/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"579 GEARY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,CENTRAL,37.78663,-122.4127,"(37.786628968214, -122.412741347063)",Voice In
945616,8/22/11 11:20,2011,6/13/16 9:15,6/13/16 9:15,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and HYDE ST,6,Civic Center,TENDERLOIN,37.78165,-122.4155,"(37.7816543173929, -122.415505129216)",Voice In
945609,8/22/11 11:17,2011,8/26/11 6:10,8/26/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1340 TURK ST, SAN FRANCISCO, CA, 94115",5,Western Addition,NORTHERN,37.78094,-122.4312,"(37.780937293905, -122.431217671135)",Voice In
945604,8/22/11 11:13,2011,9/8/11 12:10,9/8/11 12:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1426 NEWCOMB AVE, SAN FRANCISCO, CA, 94124",10,,BAYVIEW,37.73359,-122.3864,"(37.733589026, -122.386371158)",Voice In
945557,8/22/11 10:43,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"650 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78445,-122.417,"(37.784447150255, -122.416955106147)",Voice In
945556,8/22/11 10:42,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"39 MASON ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78406,-122.4094,"(37.784055852949, -122.409387916344)",Voice In
945555,8/22/11 10:41,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of JONES ST and TURK ST,6,Tenderloin,TENDERLOIN,37.783,-122.4124,"(37.7830040965109, -122.412411848948)",Voice In
945554,8/22/11 10:39,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MASON ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78329,-122.409,"(37.7832878821779, -122.408952214449)",Voice In
945544,8/22/11 10:35,2011,9/13/11 14:10,9/13/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1555 YOSEMITE AVE, SAN FRANCISCO, CA, 94124",10,Bayview,BAYVIEW,37.72626,-122.3909,"(37.726264979485, -122.390939560283)",Voice In
945441,8/22/11 9:06,2011,8/23/11 7:05,8/23/11 7:05,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of FERN ST and FRANKLIN ST,2,Cathedral Hill,NORTHERN,37.7878,-122.4235,"(37.7878052752545, -122.423498042474)",Voice In
945392,8/22/11 8:13,2011,8/28/11 6:05,8/28/11 6:05,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of OAK ST and STANYAN ST,5,Golden Gate Park,PARK,37.77105,-122.4539,"(37.7710539242604, -122.453902575201)",Voice In
945376,8/22/11 7:57,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of 15TH ST and UTAH ST,10,Showplace Square,MISSION,37.76714,-122.4067,"(37.7671421139218, -122.406677022484)",Voice In
945260,8/21/11 18:41,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3660 19TH ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.76002,-122.425,"(37.760017241633, -122.425003355916)",Voice In
945244,8/21/11 18:03,2011,9/21/11 14:10,9/21/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"570 JESSIE ST, SAN FRANCISCO, CA, 94103",6,South of Market,TENDERLOIN,37.78074,-122.4102,"(37.780736879855, -122.410204600369)",Voice In
945221,8/21/11 17:13,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 5TH ST and CLEMENTINA ST,6,South of Market,SOUTHERN,37.7807,-122.4039,"(37.7806989731933, -122.403920958629)",Voice In
945220,8/21/11 17:12,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 5TH ST and CLEMENTINA ST,6,South of Market,SOUTHERN,37.7807,-122.4039,"(37.7806989731933, -122.403920958629)",Voice In
945187,8/21/11 16:04,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CONTINUUM WAY and GOLDEN GATE AVE,6,Civic Center,TENDERLOIN,37.78176,-122.4147,"(37.7817591427414, -122.414683078848)",Voice In
945186,8/21/11 16:03,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"401 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78462,-122.4162,"(37.784618531279, -122.416246397729)",Voice In
945185,8/21/11 16:02,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and HYDE ST,6,Tenderloin,TENDERLOIN,37.78445,-122.4161,"(37.7844488799773, -122.416071804149)",Voice In
945184,8/21/11 16:00,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"62 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78344,-122.4101,"(37.783434622047, -122.410131602601)",Voice In
945183,8/21/11 15:59,2011,8/23/11 13:10,8/23/11 13:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MASON ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78329,-122.409,"(37.7832878821779, -122.408952214449)",Voice In
945164,8/21/11 15:13,2011,9/13/11 14:10,9/13/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"4401 3RD ST, SAN FRANCISCO, CA, 94124",10,Bayview,BAYVIEW,37.73768,-122.3895,"(37.73768339803, -122.389468312767)",Voice In
945144,8/21/11 13:57,2011,8/24/11 6:06,8/24/11 6:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 25TH ST and OSAGE ALY,9,Mission,MISSION,37.75061,-122.4189,"(37.7506051468056, -122.418861269974)",Voice In
945115,8/21/11 12:56,2011,8/22/11 6:11,8/22/11 6:11,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"11 GROVE ST, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.77857,-122.4155,"(37.77856743021, -122.415457735194)",Voice In
945102,8/21/11 12:29,2011,8/23/11 15:10,8/23/11 15:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 28TH AVE and JUDAH ST,4,Outer Sunset,TARAVAL,37.76128,-122.4866,"(37.761275571666, -122.486640000521)",Voice In
945093,8/21/11 12:14,2011,8/22/11 6:11,8/22/11 6:11,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and LEAVENWORTH ST,6,Tenderloin,TENDERLOIN,37.78466,-122.4144,"(37.7846571205337, -122.414430027214)",Voice In
945092,8/21/11 12:13,2011,8/22/11 6:11,8/22/11 6:11,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"699 OFARRELL ST, SAN FRANCISCO, CA, 94118",6,Tenderloin,TENDERLOIN,37.78532,-122.4162,"(37.785323918816, -122.416231302818)",Voice In
945091,8/21/11 12:12,2011,8/22/11 6:11,8/22/11 6:11,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78414,-122.4109,"(37.7841410971463, -122.410951471563)",Voice In
945090,8/21/11 12:11,2011,8/22/11 6:11,8/22/11 6:11,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of OFARRELL ST and SHANNON ST,6,Tenderloin,TENDERLOIN,37.78589,-122.4121,"(37.7858929127475, -122.412147392916)",Voice In
944982,8/21/11 8:56,2011,8/28/11 20:10,8/28/11 20:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"155 HARRIET ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77756,-122.4051,"(37.777555556659, -122.405097295183)",Voice In
944830,8/20/11 17:50,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"177 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78408,-122.4104,"(37.784083605574, -122.410424239994)",Voice In
944829,8/20/11 17:49,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"381 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78252,-122.4153,"(37.782516349056, -122.415281321569)",Voice In
944827,8/20/11 17:48,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"440 EDDY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78374,-122.4149,"(37.783746422675, -122.414929924235)",Voice In
944826,8/20/11 17:47,2011,8/24/11 12:05,8/24/11 12:05,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"248 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78186,-122.4147,"(37.781865631674, -122.414706583788)",Voice In
944815,8/20/11 17:42,2011,8/21/11 6:11,8/21/11 6:11,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"48 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78231,-122.4115,"(37.78230726667, -122.411475833499)",Voice In
944805,8/20/11 17:20,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FOLSOM ST and HARRIET ST,6,South of Market,SOUTHERN,37.77808,-122.4062,"(37.7780825037493, -122.406150479603)",Voice In
944723,8/20/11 13:47,2011,8/24/11 8:37,8/24/11 8:37,Closed,Case Resolved - The encampment picked up.,zzRPD Neighborhood Service Area 7 Queue - DO NOT USE,Rec and Park Requests,Encampment,encampment,Park - Park_Patrol,Illegal_Encampment,"Youngblood-Coleman Playground, 1398 HUDSON ST, SAN FRANCISCO, CA, 94124",10,Bayview,BAYVIEW,37.73877,-122.3845,"(37.738768033, -122.3845016)",Voice In
944721,8/20/11 13:45,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78393,-122.4126,"(37.7839325967532, -122.41259531556)",Voice In
944720,8/20/11 13:44,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"587 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7855,-122.4143,"(37.785499377125, -122.414321813208)",Voice In
944719,8/20/11 13:43,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of JONES ST and MCALLISTER ST,6,Tenderloin,TENDERLOIN,37.78114,-122.412,"(37.7811361681091, -122.412024228511)",Voice In
944718,8/20/11 13:41,2011,8/24/11 12:05,8/24/11 12:05,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and JONES ST,6,Tenderloin,TENDERLOIN,37.78207,-122.4122,"(37.7820729735132, -122.412220705195)",Voice In
944717,8/20/11 13:40,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"967 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",5,Western Addition,NORTHERN,37.78014,-122.4264,"(37.780139714712, -122.426444548222)",Voice In
944658,8/20/11 11:47,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1501 SACRAMENTO ST, SAN FRANCISCO, CA, 94109",3,Nob Hill,CENTRAL,37.79178,-122.4179,"(37.791776702729, -122.417941501331)",Voice In
944609,8/20/11 10:29,2011,8/25/11 9:06,8/25/11 9:06,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"380 SAN CARLOS ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75733,-122.4198,"(37.757333445566, -122.419808989463)",Voice In
944605,8/20/11 10:27,2011,8/25/11 9:05,8/25/11 9:05,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 20TH ST and SAN CARLOS ST,9,Mission,MISSION,37.75858,-122.4198,"(37.7585849358835, -122.419841366966)",Voice In
944591,8/20/11 9:50,2011,8/25/11 6:10,8/25/11 6:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"660 MISSION ST, SAN FRANCISCO, CA, 94105",6,South of Market,SOUTHERN,37.78704,-122.4013,"(37.787042440834, -122.40129365812)",Voice In
944589,8/20/11 9:43,2011,8/23/11 14:10,8/23/11 14:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1254 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",3,Nob Hill,CENTRAL,37.79284,-122.4159,"(37.7928408938, -122.415915578815)",Voice In
944585,8/20/11 9:28,2011,8/28/11 9:00,8/28/11 9:00,Closed,Case Resolved -,311 Service Request Queue - Hold,311 External Request,Human Waste,waste,Human/Animal Waste,Human/Animal Waste - ClearChannel,Intersection of LARKIN ST and MARKET ST,6,South of Market,TENDERLOIN,37.77749,-122.4163,"(37.7774936976677, -122.416291745347)",Voice In
944554,8/20/11 8:14,2011,4/20/12 18:27,4/20/12 18:27,Closed,Case Resolved -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CLAY ST and LEAVENWORTH ST,3,Nob Hill,CENTRAL,37.79301,-122.4161,"(37.7930136135528, -122.416113156483)",Voice In
944518,8/19/11 23:33,2011,8/27/11 11:10,8/27/11 11:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3529 19TH ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.75991,-122.4221,"(37.759910939742, -122.422113835637)",Voice In
944421,8/19/11 17:58,2011,8/24/11 12:05,8/24/11 12:05,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"20 SYCAMORE ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76275,-122.4199,"(37.762747679645, -122.419893164872)",Web Self Service
944339,8/19/11 16:17,2011,8/23/11 15:10,8/23/11 15:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 5TH ST and STEVENSON ST,6,South of Market,TENDERLOIN,37.78353,-122.4075,"(37.7835289424491, -122.407482957605)",Voice In
944337,8/19/11 16:13,2011,8/19/11 18:10,8/19/11 18:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"1590 BRYANT ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76718,-122.4108,"(37.767183049239, -122.41079252554)",Voice In
944295,8/19/11 15:41,2011,8/23/11 15:10,8/23/11 15:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 7TH ST and MARKET ST,6,Civic Center,TENDERLOIN,37.78048,-122.4125,"(37.7804786084846, -122.41251224905)",Voice In
944293,8/19/11 15:40,2011,8/23/11 15:10,8/23/11 15:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"434 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78524,-122.4144,"(37.785240883645, -122.4143902435)",Voice In
944292,8/19/11 15:39,2011,8/23/11 15:10,8/23/11 15:10,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"575 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78333,-122.4171,"(37.78332345658, -122.417092381386)",Voice In
