CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
1176368,7/27/12 15:17,2012,3/17/15 11:32,3/17/15 11:32,Closed,Case Completed - resolved: correction of data processing error:: 316,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CONTINUUM WAY and GOLDEN GATE AVE,6,Civic Center,TENDERLOIN,37.78176,-122.4147,"(37.7817591427414, -122.414683078848)",Voice In
1176366,7/27/12 15:14,2012,7/28/12 16:16,7/28/12 16:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of JONES ST and TURK ST,6,Tenderloin,TENDERLOIN,37.783,-122.4124,"(37.7830040965109, -122.412411848948)",Voice In
1176364,7/27/12 15:13,2012,7/28/12 16:16,7/28/12 16:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"34 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78347,-122.4098,"(37.783472790379, -122.40983519663)",Voice In
1176315,7/27/12 14:07,2012,7/28/12 16:17,7/28/12 16:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"266 HOLLADAY AVE, SAN FRANCISCO, CA, 94110",9,Peralta Heights,INGLESIDE,37.74553,-122.4055,"(37.745528501696, -122.40550300338)",Voice In
1176313,7/27/12 14:02,2012,7/28/12 21:42,7/28/12 21:42,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"235 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78394,-122.4116,"(37.78393850712, -122.411599565031)",Voice In
1176311,7/27/12 14:00,2012,7/29/12 0:38,7/29/12 0:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LIBERTY ST and VALENCIA ST,8,Mission,MISSION,37.7577,-122.4212,"(37.7577014617427, -122.421193835823)",Voice In
1176292,7/27/12 13:39,2012,7/28/12 16:17,7/28/12 16:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ALICE B TOKLAS PL and VAN NESS AVE,6,Tenderloin,NORTHERN,37.78523,-122.4212,"(37.7852326315414, -122.421216612423)",Voice In
1176249,7/27/12 12:45,2012,7/28/12 16:16,7/28/12 16:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of OFARRELL ST and SHANNON ST,6,Tenderloin,TENDERLOIN,37.78589,-122.4121,"(37.7858929127475, -122.412147392916)",Voice In
1176220,7/27/12 12:16,2012,7/29/12 14:30,7/29/12 14:30,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"160 NEWMAN ST, SAN FRANCISCO, CA, 94110",9,Holly Park,INGLESIDE,37.73761,-122.417,"(37.737608067785, -122.416979564407)",Voice In
1176142,7/27/12 10:39,2012,7/30/12 14:16,7/30/12 14:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"366 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78162,-122.4168,"(37.781625351793, -122.41682345483)",Voice In
1176141,7/27/12 10:38,2012,7/30/12 15:17,7/30/12 15:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"381 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78252,-122.4153,"(37.782516349056, -122.415281321569)",Voice In
1176138,7/27/12 10:36,2012,7/30/12 15:18,7/30/12 15:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"116 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78346,-122.4107,"(37.78345954668, -122.410659712338)",Voice In
1176136,7/27/12 10:35,2012,7/30/12 15:17,7/30/12 15:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"201 TURK ST, SAN FRANCISCO, CA, 94102",6,,TENDERLOIN,37.78265,-122.4129,"(37.78264913, -122.41294159)",Voice In
1176098,7/27/12 9:55,2012,7/31/12 13:38,7/31/12 13:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BRADY ST and STEVENSON ST,6,South of Market,SOUTHERN,37.77316,-122.4208,"(37.7731646757209, -122.420774339257)",Voice In
1176096,7/27/12 9:54,2012,7/30/12 14:16,7/30/12 14:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 9TH ST and MISSION ST,6,South of Market,SOUTHERN,37.77623,-122.4147,"(37.7762305280824, -122.414711168083)",Voice In
1176093,7/27/12 9:52,2012,7/31/12 13:38,7/31/12 13:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 8TH ST and MISSION ST,6,South of Market,SOUTHERN,37.77746,-122.4132,"(37.777457521629, -122.413157758797)",Voice In
1176087,7/27/12 9:46,2012,7/29/12 19:01,7/29/12 19:01,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 10TH ST and MINNA ST,6,South of Market,SOUTHERN,37.77485,-122.4154,"(37.774844143673, -122.415371714447)",Voice In
1176077,7/27/12 9:36,2012,7/27/12 10:17,7/27/12 10:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1175996,7/27/12 8:43,2012,7/29/12 16:15,7/29/12 16:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of HOWARD ST and WASHBURN ST,6,South of Market,SOUTHERN,37.77466,-122.4136,"(37.7746602506767, -122.41358646289)",Voice In
1175986,7/27/12 8:34,2012,7/28/12 16:17,7/28/12 16:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 3RD ST and FOLSOM ST,6,South of Market,SOUTHERN,37.78378,-122.3989,"(37.7837848463638, -122.398930289358)",Voice In
1175982,7/27/12 8:26,2012,7/27/12 12:37,7/27/12 12:37,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3666 19TH ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.75993,-122.4251,"(37.759934344116, -122.425098899635)",Voice In
1175977,7/27/12 8:22,2012,8/1/12 12:19,8/1/12 12:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1501 NORTH POINT ST, SAN FRANCISCO, CA, 94123",2,,NORTHERN,37.8037,-122.4324,"(37.803704078, -122.432355553)",Voice In
1175928,7/27/12 7:37,2012,7/28/12 6:41,7/28/12 6:41,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 3RD ST and OAKDALE AVE,10,Bayview,BAYVIEW,37.7348,-122.3907,"(37.7347973165503, -122.39069383461)",Voice In
1175895,7/27/12 7:01,2012,7/27/12 21:40,7/27/12 21:40,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3649 18TH ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.76127,-122.4249,"(37.761273535229, -122.42486401772)",Voice In
1175821,7/26/12 20:22,2012,7/27/12 3:36,7/27/12 3:36,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1139 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,MISSION,37.75378,-122.4063,"(37.753778750389, -122.406337708521)",Voice In
1175754,7/26/12 17:56,2012,8/1/12 20:17,8/1/12 20:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 15TH ST and WIESE ST,9,Mission,MISSION,37.76662,-122.4206,"(37.766624564128, -122.42063775083)",Twitter
1175724,7/26/12 17:04,2012,7/29/12 14:27,7/29/12 14:27,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BARTOL ST and VALLEJO ST,3,North Beach,CENTRAL,37.79922,-122.4037,"(37.7992184448508, -122.403690330877)",Voice In
1175626,7/26/12 14:34,2012,7/30/12 14:18,7/30/12 14:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"677 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78418,-122.4172,"(37.784175513106, -122.417234613801)",Voice In
1175624,7/26/12 14:32,2012,7/29/12 14:29,7/29/12 14:29,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"Father Alfred E. Boeddeker Park,  295 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7844,-122.4121,"(37.784395372, -122.4120589)",Voice In
1175623,7/26/12 14:31,2012,8/1/12 20:17,8/1/12 20:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"251 HYDE ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78322,-122.416,"(37.783219254482, -122.415955410878)",Voice In
1175620,7/26/12 14:29,2012,8/1/12 20:17,8/1/12 20:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"335 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78416,-122.4145,"(37.784156366708, -122.414462816074)",Voice In
1175617,7/26/12 14:28,2012,7/29/12 14:28,7/29/12 14:28,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"555 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78336,-122.4168,"(37.783362736579, -122.416776573269)",Voice In
1175523,7/26/12 13:05,2012,7/29/12 14:30,7/29/12 14:30,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FOLSOM ST and SHERMAN ST,6,South of Market,SOUTHERN,37.7774,-122.407,"(37.7773996543576, -122.407014761316)",Voice In
1175465,7/26/12 12:08,2012,7/28/12 16:17,7/28/12 16:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of OFARRELL ST and SHANNON ST,6,Tenderloin,TENDERLOIN,37.78589,-122.4121,"(37.7858929127475, -122.412147392916)",Voice In
1175427,7/26/12 11:33,2012,7/26/12 20:15,7/26/12 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"257 ANDOVER ST, SAN FRANCISCO, CA, 94110",9,Bernal Heights,INGLESIDE,37.73974,-122.4164,"(37.739738105698, -122.416356965737)",Voice In
1175420,7/26/12 11:28,2012,7/30/12 14:18,7/30/12 14:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and HYDE ST,6,Tenderloin,TENDERLOIN,37.78445,-122.4161,"(37.7844488799773, -122.416071804149)",Web Self Service
1175414,7/26/12 11:26,2012,7/30/12 14:18,7/30/12 14:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HYDE ST and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78538,-122.4163,"(37.7853759283045, -122.416259782281)",Web Self Service
1175410,7/26/12 11:21,2012,7/30/12 14:17,7/30/12 14:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LARKIN ST and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78517,-122.4179,"(37.785167113148, -122.417901555792)",Web Self Service
1175367,7/26/12 10:48,2012,7/30/12 14:16,7/30/12 14:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"177 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78408,-122.4104,"(37.784083605574, -122.410424239994)",Voice In
1175364,7/26/12 10:47,2012,7/30/12 14:17,7/30/12 14:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"670 LARKIN ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78409,-122.4175,"(37.784087796756, -122.417485992095)",Voice In
1175362,7/26/12 10:46,2012,7/30/12 14:17,7/30/12 14:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"161 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78259,-122.4142,"(37.782585207018, -122.414151742923)",Voice In
1175359,7/26/12 10:45,2012,7/30/12 14:17,7/30/12 14:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"378 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78159,-122.4168,"(37.781594197109, -122.416828144238)",Voice In
1175276,7/26/12 9:08,2012,7/26/12 20:15,7/26/12 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1175250,7/26/12 8:40,2012,7/31/12 13:38,7/31/12 13:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"62 WASHBURN ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.7757,-122.415,"(37.775703361822, -122.414967565552)",Voice In
1175198,7/26/12 7:40,2012,7/30/12 12:17,7/30/12 12:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 8TH ST and BRANNAN ST,6,Showplace Square,SOUTHERN,37.7713,-122.4054,"(37.7712964638277, -122.40542472737)",Voice In
1175193,7/26/12 7:25,2012,7/30/12 14:17,7/30/12 14:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 3RD ST and CLEMENTINA ST,6,South of Market,SOUTHERN,37.78421,-122.3995,"(37.784213624353, -122.399459724999)",Voice In
1175075,7/25/12 18:54,2012,7/26/12 2:15,7/26/12 2:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of DUBOCE AVE and STEVENSON ST,9,South of Market,MISSION,37.76992,-122.4216,"(37.7699178323266, -122.421582480518)",Voice In
1175010,7/25/12 18:12,2012,7/29/12 14:37,7/29/12 14:37,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of DUBOCE AVE and STEVENSON ST,9,South of Market,MISSION,37.76992,-122.4216,"(37.7699178323266, -122.421582480518)",Voice In
1174971,7/25/12 17:44,2012,7/27/12 8:15,7/27/12 8:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BUCHANAN ST and NORTH POINT ST,2,Marina,NORTHERN,37.80404,-122.4335,"(37.804033486912, -122.433524603101)",Voice In
1174847,7/25/12 16:08,2012,7/29/12 14:36,7/29/12 14:36,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3143 MISSION ST, SAN FRANCISCO, CA, 94110",9,Bernal Heights,INGLESIDE,37.74694,-122.4187,"(37.746936943427, -122.418692286801)",Voice In
1174799,7/25/12 15:05,2012,7/28/12 23:16,7/28/12 23:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LARKIN ST and TURK ST,6,Civic Center,TENDERLOIN,37.78238,-122.4173,"(37.7823788130741, -122.417338775105)",Voice In
1174798,7/25/12 15:04,2012,8/1/12 20:17,8/1/12 20:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1072 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78139,-122.4117,"(37.781393972571, -122.411735372104)",Voice In
1174797,7/25/12 15:03,2012,8/1/12 20:17,8/1/12 20:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1000 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78204,-122.4109,"(37.782035400692, -122.410924131564)",Voice In
1174795,7/25/12 15:02,2012,7/29/12 0:39,7/29/12 0:39,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.7822305956242, -122.41029213588)",Voice In
1174627,7/25/12 12:05,2012,7/30/12 14:18,7/30/12 14:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"982 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78259,-122.4102,"(37.782590245692, -122.410222210159)",Voice In
1174594,7/25/12 11:35,2012,7/31/12 13:38,7/31/12 13:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 7TH ST and MARKET ST,6,Civic Center,TENDERLOIN,37.78048,-122.4125,"(37.7804786084846, -122.41251224905)",Voice In
1174564,7/25/12 11:12,2012,7/31/12 13:38,7/31/12 13:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LEAVENWORTH ST and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78558,-122.4146,"(37.7855825352246, -122.414617250961)",Voice In
1174520,7/25/12 10:48,2012,7/30/12 14:17,7/30/12 14:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"48 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78231,-122.4115,"(37.78230726667, -122.411475833499)",Voice In
1174519,7/25/12 10:47,2012,7/29/12 14:36,7/29/12 14:36,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"675 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78539,-122.4158,"(37.785386354536, -122.415845303304)",Voice In
1174518,7/25/12 10:46,2012,7/29/12 14:37,7/29/12 14:37,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"699 OFARRELL ST, SAN FRANCISCO, CA, 94118",6,Tenderloin,TENDERLOIN,37.78532,-122.4162,"(37.785323918816, -122.416231302818)",Voice In
1174514,7/25/12 10:46,2012,7/29/12 14:36,7/29/12 14:36,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"735 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78526,-122.4168,"(37.785260943254, -122.416836142952)",Voice In
1174512,7/25/12 10:45,2012,7/29/12 14:30,7/29/12 14:30,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"391 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78448,-122.4145,"(37.784478958797, -122.414527224313)",Voice In
1174508,7/25/12 10:44,2012,7/29/12 14:36,7/29/12 14:36,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and LEAVENWORTH ST,6,Tenderloin,TENDERLOIN,37.78372,-122.4142,"(37.7837237595403, -122.414241564993)",Voice In
1174505,7/25/12 10:43,2012,8/1/12 20:16,8/1/12 20:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"111 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78234,-122.4124,"(37.782339868324, -122.412414713749)",Voice In
1174469,7/25/12 10:22,2012,7/31/12 13:38,7/31/12 13:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Not associated with a specific address,,,,0,0,,Web Self Service
1174395,7/25/12 9:22,2012,7/26/12 4:15,7/26/12 4:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1174283,7/25/12 6:47,2012,7/31/12 13:38,7/31/12 13:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 16TH ST and ALBION ST,8,Mission Dolores,MISSION,37.76486,-122.4229,"(37.7648589795587, -122.422853346637)",Voice In
1174282,7/25/12 6:44,2012,7/26/12 4:15,7/26/12 4:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 18TH ST and VALENCIA ST,9,Mission,MISSION,37.7617,-122.4216,"(37.7617007549058, -122.421578568646)",Voice In
1174078,7/24/12 18:09,2012,7/29/12 0:38,7/29/12 0:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 9TH ST and JESSIE ST,6,South of Market,TENDERLOIN,37.77672,-122.4153,"(37.7767178176269, -122.415320710784)",Voice In
1173997,7/24/12 16:23,2012,7/25/12 8:16,7/25/12 8:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of COLUMBUS AVE and JACK KEROUAC ALY,3,Chinatown,CENTRAL,37.79756,-122.4062,"(37.7975587310534, -122.406226412393)",Voice In
1173974,7/24/12 16:00,2012,7/26/12 4:15,7/26/12 4:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 22ND ST and VALENCIA ST,8,Mission,MISSION,37.75529,-122.421,"(37.7552947784154, -122.420964146993)",Voice In
1173957,7/24/12 15:39,2012,7/25/12 8:16,7/25/12 8:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BARTOL ST and VALLEJO ST,3,North Beach,CENTRAL,37.79922,-122.4037,"(37.7992184448508, -122.403690330877)",Voice In
1173935,7/24/12 15:13,2012,7/29/12 0:38,7/29/12 0:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LARKIN ST and WILLOW ST,6,Tenderloin,TENDERLOIN,37.78378,-122.4176,"(37.7837773849685, -122.41761854379)",Voice In
1173934,7/24/12 15:11,2012,7/29/12 0:39,7/29/12 0:39,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of DODGE ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78242,-122.417,"(37.7824203080071, -122.416983014922)",Voice In
1173932,7/24/12 15:10,2012,7/29/12 0:38,7/29/12 0:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"668 LARKIN ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78405,-122.4175,"(37.784049979018, -122.417502951715)",Voice In
1173931,7/24/12 15:09,2012,7/29/12 0:39,7/29/12 0:39,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"233 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78505,-122.4103,"(37.785052707055, -122.410300400309)",Voice In
1173930,7/24/12 15:09,2012,8/1/12 20:16,8/1/12 20:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"401 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7847,-122.4131,"(37.784698818801, -122.413105719845)",Voice In
1173893,7/24/12 14:39,2012,7/26/12 0:40,7/26/12 0:40,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1452 VALENCIA ST, SAN FRANCISCO, CA, 94110",8,Mission,MISSION,37.74962,-122.4206,"(37.749617466289, -122.420581895371)",Voice In
1173860,7/24/12 14:12,2012,8/1/12 20:16,8/1/12 20:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BRANNAN ST and DORE ST,6,Showplace Square,SOUTHERN,37.76958,-122.4076,"(37.7695861427456, -122.407587561358)",Voice In
1173850,7/24/12 14:04,2012,7/29/12 0:38,7/29/12 0:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"5 LIBERTY ST, SAN FRANCISCO, CA, 94110",8,Dolores Heights,MISSION,37.75764,-122.4213,"(37.757637655244, -122.421337205822)",Voice In
1173784,7/24/12 12:55,2012,8/1/12 20:16,8/1/12 20:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2008 BALBOA ST, SAN FRANCISCO, CA, 94121",1,Outer Richmond,RICHMOND,37.77661,-122.4805,"(37.776609040191, -122.48045368583)",Voice In
1173687,7/24/12 11:48,2012,7/26/12 8:15,7/26/12 8:15,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Not associated with a specific address,,,,0,0,,Web Self Service
1173661,7/24/12 11:25,2012,7/31/12 13:38,7/31/12 13:38,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"110 LANGTON ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77591,-122.408,"(37.775910333431, -122.407998713688)",Voice In
