CaseID,Opened,Year,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Lat,Long,Point,count,mod
5392407,12/21/15 10:23,2015,12/22/15 17:38,12/22/15 17:38,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1740 MARKET ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.77246911,-122.4230311,"(37.772469110757, -122.423031137915)",4084,0
5753454,4/11/16 20:09,2016,4/12/16 2:14,4/12/16 2:14,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1740 MARKET ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.77246911,-122.4230311,"(37.772469110757, -122.423031137915)",4086,0
5808214,4/28/16 7:53,2016,4/28/16 8:33,4/28/16 8:33,Closed,"Case Resolved - sfpd notified several times.... Public works doesn't remove people it is the Police to enforce the "" No tresspassing "" law",DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1740 MARKET ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.77246911,-122.4230311,"(37.772469110757, -122.423031137915)",4088,0
5378367,12/15/15 16:13,2015,12/16/15 20:32,12/16/15 20:32,Closed,Case Completed - resolved: Emailed to PIO Gregory Townsend (Private parking lot),DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1740 MARKET ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.77246911,-122.4230311,"(37.772469110757, -122.423031137915)",4090,0
5504421,1/26/16 11:47,2016,1/26/16 19:19,1/26/16 19:19,Closed,Case Completed - resolved: ADVISED SFPD AND SENT L/P TO BRUSH UP,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1740 MARKET ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.77246911,-122.4230311,"(37.772469110757, -122.423031137915)",4092,0
5586019,2/20/16 5:19,2016,2/20/16 17:30,2/20/16 17:30,Closed,Case Completed - Case Resolved: 1098--private property,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1740 MARKET ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.77246911,-122.4230311,"(37.772469110757, -122.423031137915)",4094,0
5269900,11/9/15 20:45,2015,11/9/15 23:28,11/9/15 23:28,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1095 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77247599,-122.4171095,"(37.772475992667, -122.417109507171)",4096,0
5153162,10/2/15 10:21,2015,10/2/15 16:25,10/2/15 16:25,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"600 BRYANT ST, SAN FRANCISCO, CA, 94107",6,South of Market,37.77249286,-122.4073358,"(37.772492863486, -122.407335771678)",4098,0
5397000,12/22/15 14:49,2015,12/22/15 20:14,12/22/15 20:14,Closed,Case Completed - resolved: DPW can't move people/ this is SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of MARKET ST and VALENCIA ST,5,Lower Haight,37.7725028,-122.4226197,"(37.7725028017918, -122.422619698828)",4100,0
5589183,2/21/16 14:19,2016,2/21/16 21:13,2/21/16 21:13,Closed,Case Completed - Case Resolved: Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1750 MARKET ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.77251249,-122.4230432,"(37.772512493657, -122.423043178691)",4102,0
4965876,8/4/15 8:42,2015,8/4/15 9:04,8/4/15 9:04,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 8TH ST and BRYANT ST,6,Showplace Square,37.77252629,-122.4069682,"(37.7725262934322, -122.40696819275)",4104,0
5438679,1/6/16 13:15,2016,1/10/16 6:58,1/10/16 6:58,Closed,"Case Completed - resolved: picked up debris, Encampment is still there, call SFPD for homeless removal.",DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 8TH ST and BRYANT ST,6,Showplace Square,37.77252629,-122.4069682,"(37.7725262934322, -122.40696819275)",4106,0
5717913,3/31/16 13:39,2016,3/31/16 22:18,3/31/16 22:18,Closed,Case Resolved - SFPD Dispatcher 206 CAD#  2230 -CLOSED.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 8TH ST and BRYANT ST,6,Showplace Square,37.77252629,-122.4069682,"(37.7725262934322, -122.40696819275)",4108,0
5213320,10/22/15 7:51,2015,10/22/15 19:01,10/22/15 19:01,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 8TH ST and BRYANT ST,6,Showplace Square,37.77252629,-122.4069682,"(37.7725262934322, -122.40696819275)",4110,0
5432964,1/5/16 8:44,2016,1/10/16 6:58,1/10/16 6:58,Closed,"Case Completed - resolved: picked up debris, Encampment is still there, call SFPD for homeless removal.",DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 8TH ST and BRYANT ST,6,Showplace Square,37.77252629,-122.4069682,"(37.7725262934322, -122.40696819275)",4112,0
5811889,4/29/16 0:21,2016,4/29/16 2:23,4/29/16 2:23,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"40 KATE ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,37.77253142,-122.4058702,"(37.772531419095, -122.405870164053)",4114,0
5570979,2/16/16 5:48,2016,2/16/16 23:26,2/16/16 23:26,Closed,Case Completed - Case Resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"300 BUCHANAN ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.7725461,-122.4271103,"(37.772546100886, -122.427110338681)",4116,0
5676109,3/17/16 16:43,2016,3/18/16 13:34,3/18/16 13:34,Closed,Case Resolved - 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"44 GOUGH ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77256491,-122.4211127,"(37.772564910398, -122.421112741385)",4118,0
5777362,4/19/16 9:39,2016,4/21/16 5:07,4/21/16 5:07,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"44 GOUGH ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77256491,-122.4211127,"(37.772564910398, -122.421112741385)",4120,0
5769776,4/16/16 14:57,2016,4/16/16 16:21,4/16/16 16:21,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"321 10TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77256873,-122.4122454,"(37.772568730711, -122.412245401906)",4122,0
5053291,9/1/15 1:23,2015,9/8/15 4:20,9/8/15 4:20,Closed,Case Completed - resolved: 10/98,DPW - Bureau of Street Environmental Services - G,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of FELL ST and CLAYTON ST,5,Panhandle,37.77257898,-122.4491432,"(37.7725789786474, -122.449143200462)",4124,0
3212287,12/29/13 13:26,2013,12/29/13 21:06,12/29/13 21:06,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1084 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77260569,-122.4172413,"(37.772605686107, -122.417241268899)",4126,0
5745961,4/9/16 10:50,2016,4/9/16 12:12,4/9/16 12:12,Closed,Case Resolved - sfpd notified,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"238 SHRADER ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77260819,-122.4523637,"(37.7726081914, -122.452363670729)",4128,0
5256799,11/5/15 9:14,2015,11/6/15 16:21,11/6/15 16:21,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"238 SHRADER ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77260819,-122.4523637,"(37.7726081914, -122.452363670729)",4130,0
5490956,1/22/16 0:22,2016,1/22/16 2:22,1/22/16 2:22,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"238 SHRADER ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77260819,-122.4523637,"(37.7726081914, -122.452363670729)",4132,0
5604997,2/26/16 6:26,2016,2/26/16 9:06,2/26/16 9:06,Closed,Case Completed - Case Resolved: notified sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"238 SHRADER ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77260819,-122.4523637,"(37.7726081914, -122.452363670729)",4134,0
5808086,4/28/16 6:25,2016,4/28/16 8:45,4/28/16 8:45,Closed,Case Resolved - Completed.......,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GOUGH ST and STEVENSON ST,6,South of Market,37.77263932,-122.4214408,"(37.7726393175474, -122.421440755431)",4136,0
5462761,1/13/16 16:32,2016,1/14/16 2:12,1/14/16 2:12,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GOUGH ST and STEVENSON ST,6,South of Market,37.77263932,-122.4214408,"(37.7726393175474, -122.421440755431)",4138,0
5531874,2/3/16 12:35,2016,2/4/16 1:56,2/4/16 1:56,Closed,Case Completed - resolved: called SFPD for homeless assistance,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GOUGH ST and STEVENSON ST,6,South of Market,37.77263932,-122.4214408,"(37.7726393175474, -122.421440755431)",4140,0
5567477,2/14/16 16:57,2016,,3/2/16 7:55,Open,accepted,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GOUGH ST and STEVENSON ST,6,South of Market,37.77263932,-122.4214408,"(37.7726393175474, -122.421440755431)",4142,0
5857437,5/12/16 7:40,2016,5/12/16 9:44,5/12/16 9:44,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1065 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77266069,-122.4168421,"(37.772660694162, -122.416842069789)",4144,0
5625481,3/3/16 10:49,2016,,3/4/16 3:38,Open,new,311 Supervisor Queue,Street and Sidewalk Cleaning,Garbage_and_Debris,Encampment,"230 SHRADER ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77267361,-122.452377,"(37.772673606284, -122.45237697659)",4146,0
5201915,10/19/15 8:22,2015,10/21/15 7:25,10/21/15 7:25,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"230 SHRADER ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77267361,-122.452377,"(37.772673606284, -122.45237697659)",4148,0
5553577,2/10/16 7:42,2016,2/10/16 8:26,2/10/16 8:26,Closed,Case Completed - resolved: DWP does not move homeless,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"230 SHRADER ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77267361,-122.452377,"(37.772673606284, -122.45237697659)",4150,0
4967630,8/4/15 14:54,2015,8/6/15 7:03,8/6/15 7:03,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"69 CONVERSE ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77268871,-122.4078725,"(37.772688710079, -122.40787247757)",4152,0
2328596,5/5/13 20:16,2013,5/29/13 13:19,5/29/13 13:19,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAKER ST and OAK ST,5,,37.77271276,-122.4407351,"(37.7727127609785, -122.440735050349)",4154,0
5764020,4/14/16 15:26,2016,4/14/16 22:32,4/14/16 22:32,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"42 KATE ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,37.77271571,-122.406086,"(37.772715705825, -122.406086042309)",4156,0
5459533,1/12/16 21:00,2016,1/13/16 2:51,1/13/16 2:51,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1699 HOWARD ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.7727413,-122.4158814,"(37.77274129828, -122.415881424862)",4158,0
4380774,1/10/15 10:38,2015,1/10/15 15:40,1/10/15 15:40,Closed,Case Completed - resolved: homeless claimed items  10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"500 STANYAN ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77274991,-122.4540796,"(37.772749905025, -122.454079616213)",4160,0
5437134,1/6/16 8:52,2016,1/7/16 12:59,1/7/16 12:59,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"81 LAFAYETTE ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77279964,-122.4167391,"(37.772799639758, -122.416739119397)",4162,0
5832585,5/4/16 19:49,2016,5/5/16 0:54,5/5/16 0:54,Closed,Case Resolved - Called SFPD for Homeless Assistance CAD # 161253810,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"399 9TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.7728138,-122.4099834,"(37.77281379993, -122.409983436528)",4164,0
4280831,12/8/14 9:51,2014,12/8/14 2:25,12/8/14 2:25,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of NATOMA ST and LAFAYETTE ST,6,South of Market,37.7728166,-122.4169127,"(37.7728165955164, -122.416912677568)",4166,0
5176131,10/9/15 17:03,2015,10/15/15 22:04,10/15/15 22:04,Closed,Case Transferred - Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BRYANT ST and I-80 E ON RAMP,6,Showplace Square,37.77282523,-122.4065911,"(37.772825227, -122.406591052)",4168,0
5254271,11/4/15 12:38,2015,11/4/15 12:49,11/4/15 12:49,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BRYANT ST and I-80 E ON RAMP,6,Showplace Square,37.77282523,-122.4065911,"(37.772825227, -122.406591052)",4170,0
5787978,4/21/16 18:20,2016,4/21/16 19:19,4/21/16 19:19,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"30 OTIS ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77282903,-122.4192348,"(37.772829034632, -122.419234787622)",4172,0
3679080,5/26/14 19:09,2014,5/27/14 2:29,5/27/14 2:29,Closed,"Case Completed - resolved: G Herrera, F Aleman and E Renfro responded to the request and they all cleaned the location very well.",DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GORDON ST and HARRISON ST,6,South of Market,37.77283779,-122.409683,"(37.7728377944664, -122.40968304813)",4174,0
5194907,10/16/15 11:21,2015,10/16/15 18:14,10/16/15 18:14,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GORDON ST and HARRISON ST,6,South of Market,37.77283779,-122.409683,"(37.7728377944664, -122.40968304813)",4176,0
5419675,12/31/15 10:58,2015,12/31/15 11:56,12/31/15 11:56,Closed,Case Completed - resolved: claimed,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GORDON ST and HARRISON ST,6,South of Market,37.77283779,-122.409683,"(37.7728377944664, -122.40968304813)",4178,0
5281732,11/13/15 12:18,2015,11/13/15 20:01,11/13/15 20:01,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"979 BRYANT ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,37.77284082,-122.4063149,"(37.772840819331, -122.4063149048)",4180,0
5301814,11/19/15 16:23,2015,12/4/15 1:19,12/4/15 1:19,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BRYANT ST and DECATUR ST,6,Showplace Square,37.77286084,-122.4065452,"(37.772860840868, -122.406545249)",4182,0
3075285,11/18/13 9:15,2013,11/18/13 12:53,11/18/13 12:53,Closed,Case Completed - resolved: Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"722 PAGE ST, SAN FRANCISCO, CA, 94117",5,Lower Haight,37.77288205,-122.4327258,"(37.77288205157, -122.432725793138)",4184,0
2630786,7/23/13 7:39,2013,7/23/13 15:03,7/23/13 15:03,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GOUGH ST and MARKET ST,5,Lower Haight,37.77290899,-122.4221866,"(37.7729089925437, -122.422186566302)",4186,0
5806016,4/27/16 13:51,2016,4/27/16 19:14,4/27/16 19:14,Closed,Case Resolved - Called SFPD for Homeless Assistance 415-553-0123 CAD # 161182240,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HAIGHT ST and OCTAVIA ST,5,Lower Haight,37.77295725,-122.4237582,"(37.7729572467144, -122.42375822927)",4188,0
3056305,11/12/13 15:18,2013,11/12/13 20:20,11/12/13 20:20,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"102 OCTAVIA ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.77296411,-122.4236547,"(37.772964109981, -122.423654666754)",4190,0
5694103,3/23/16 17:25,2016,3/23/16 19:10,3/23/16 19:10,Closed,Case Resolved - ADVISE SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"20 BRADY ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77297615,-122.4206932,"(37.772976146048, -122.420693245482)",4192,0
5803013,4/26/16 16:03,2016,4/26/16 19:33,4/26/16 19:33,Closed,Case Transferred - Corrected eform with corrected address SR#5803680,311 Supervisor Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of KATE ST and BRYANT ST,6,Showplace Square,37.77300863,-122.406358,"(37.7730086309449, -122.406358018767)",4194,0
5268766,11/9/15 13:38,2015,11/9/15 22:36,11/9/15 22:36,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of KATE ST and BRYANT ST,6,Showplace Square,37.77300863,-122.406358,"(37.7730086309449, -122.406358018767)",4196,0
5598233,2/24/16 8:21,2016,2/25/16 18:14,2/25/16 18:14,Closed,Case Completed - Case Resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1204 OAK ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77301051,-122.439505,"(37.773010513053, -122.439504994585)",4198,0
3846185,7/21/14 12:32,2014,7/21/14 9:58,7/21/14 9:58,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1359 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77301817,-122.4123057,"(37.773018174429, -122.412305681132)",4200,0
5402143,12/24/15 11:27,2015,12/26/15 7:12,12/26/15 7:12,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"251 ASHBURY ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77302941,-122.4476836,"(37.773029412711, -122.44768364023)",4202,0
5429846,1/4/16 11:30,2016,1/5/16 3:05,1/5/16 3:05,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HAIGHT ST and MARKET ST,5,South of Market,37.77303605,-122.4219414,"(37.7730360521603, -122.421941384201)",4204,0
5581701,2/18/16 16:52,2016,2/18/16 20:51,2/18/16 20:51,Closed,Case Completed - Case Resolved: Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of MISSION ST and 12TH ST,6,South of Market,37.77305338,-122.4186183,"(37.7730533759709, -122.418618282808)",4206,0
5581024,2/18/16 14:26,2016,2/18/16 20:44,2/18/16 20:44,Closed,Case Completed - Case Resolved: Items Claimed,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1661 MARKET ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77306708,-122.4215535,"(37.773067083244, -122.42155350268)",4208,0
5738709,4/7/16 7:55,2016,4/7/16 8:48,4/7/16 8:48,Closed,Case Resolved - sfpd notified,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1398 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.7730712,-122.4127217,"(37.773071204989, -122.412721725307)",4210,0
5483330,1/20/16 9:58,2016,1/21/16 3:10,1/21/16 3:10,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1398 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.7730712,-122.4127217,"(37.773071204989, -122.412721725307)",4212,0
5683453,3/20/16 17:08,2016,3/20/16 20:28,3/20/16 20:28,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1029 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77307768,-122.4164857,"(37.773077678138, -122.416485674629)",4214,0
3025133,11/4/13 12:21,2013,11/6/13 10:20,11/6/13 10:20,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HOWARD ST,6,South of Market,37.77310062,-122.4155614,"(37.7731006171595, -122.415561380814)",4216,0
5284859,11/14/15 15:38,2015,11/17/15 17:29,11/17/15 17:29,Closed,"Case Resolved - Per PSA Manager, Cleaned up this morning.",RPD Park Service Area 1 Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 14TH AVE and FULTON ST,1,Golden Gate Park,37.77311436,-122.4722974,"(37.7731143562208, -122.472297396952)",4218,0
5831226,5/4/16 14:23,2016,5/4/16 23:37,5/4/16 23:37,Closed,Case Resolved - Called SFPD for Homeless Assistance CAD # 161252275,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of LAFAYETTE ST and MINNA ST,6,South of Market,37.773135,-122.4174511,"(37.7731349972172, -122.417451057469)",4220,0
5693721,3/23/16 16:05,2016,3/23/16 18:48,3/23/16 18:48,Closed,Case Resolved - Called SFPD for Homeless Assistance 415-553-0123 CAD # 160832792,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"90 12TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77313788,-122.4189468,"(37.773137881741, -122.41894676664)",4222,0
5012356,8/19/15 7:42,2015,,8/19/15 9:16,Open,Open,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Park_Patrol,Illegal_Encampment,Intersection of PARK PRESIDIO BLVD and FULTON ST,1,Golden Gate Park,37.77313897,-122.471762,"(37.773138970433, -122.471761998548)",4224,0
5445597,1/8/16 12:14,2016,1/10/16 2:42,1/10/16 2:42,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2101 HAYES ST, SAN FRANCISCO, CA, 94117",5,Panhandle,37.77315574,-122.4512446,"(37.77315573833, -122.451244569194)",4226,0
2175673,3/27/13 11:02,2013,3/28/13 7:17,3/28/13 7:17,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BRADY ST and STEVENSON ST,6,South of Market,37.77316468,-122.4207743,"(37.7731646757209, -122.420774339257)",4228,0
5683465,3/20/16 17:24,2016,3/20/16 20:29,3/20/16 20:29,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1025 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77317957,-122.4163168,"(37.773179566056, -122.416316820726)",4230,0
5768910,4/16/16 9:19,2016,4/16/16 9:53,4/16/16 9:53,Closed,Case Resolved - sfpd notified,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1351 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77318226,-122.4122568,"(37.773182262422, -122.412256794728)",4232,0
5841300,5/7/16 8:42,2016,5/7/16 9:27,5/7/16 9:27,Closed,Case Resolved - completed,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1351 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77318226,-122.4122568,"(37.773182262422, -122.412256794728)",4234,0
4247459,11/26/14 15:48,2014,11/26/14 5:50,11/26/14 5:50,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"20 HAIGHT ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,37.7731928,-122.4227677,"(37.773192799811, -122.422767718615)",4236,0
5585732,2/19/16 18:42,2016,2/19/16 23:29,2/19/16 23:29,Closed,Case Completed - Case Resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"22 LAFAYETTE ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77323232,-122.4177337,"(37.773232320776, -122.417733743927)",4238,0
5586513,2/20/16 10:11,2016,2/20/16 10:41,2/20/16 10:41,Closed,Case Completed - Case Resolved: Called SFPD- #24 / advise  situation,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"22 LAFAYETTE ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77323232,-122.4177337,"(37.773232320776, -122.417733743927)",4240,0
5637889,3/6/16 14:06,2016,3/7/16 5:58,3/7/16 5:58,Closed,"Case Resolved - Public Works dose not move Homeless Camps, only cleans after them.  Notified SFPD for assistance.",DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"20 LAFAYETTE ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77325109,-122.4177658,"(37.773251092198, -122.417765765598)",4242,0
