CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
2691621,8/8/13 10:41,2013,8/8/13 13:01,8/8/13 13:01,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"4100 FULTON ST, SAN FRANCISCO, CA, 94121",1,Inner Richmond,RICHMOND,37.77308,-122.4759,"(37.773076641269, -122.475897482383)",Voice In
2691603,8/8/13 10:37,2013,8/13/13 10:08,8/13/13 10:08,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"415 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78632,-122.4118,"(37.786316539819, -122.411848802415)",Voice In
2691592,8/8/13 10:36,2013,8/13/13 10:07,8/13/13 10:07,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"225 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78513,-122.4097,"(37.785130771461, -122.409676528538)",Voice In
2691585,8/8/13 10:35,2013,8/13/13 10:09,8/13/13 10:09,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78414,-122.4109,"(37.7841410971463, -122.410951471563)",Voice In
2691577,8/8/13 10:34,2013,8/13/13 10:09,8/13/13 10:09,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"434 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78524,-122.4144,"(37.785240883645, -122.4143902435)",Voice In
2691566,8/8/13 10:33,2013,8/13/13 10:08,8/13/13 10:08,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CHARLES J BRENHAM PL and MARKET ST,6,Civic Center,TENDERLOIN,37.78048,-122.4125,"(37.7804786084846, -122.41251224905)",Voice In
2691560,8/8/13 10:32,2013,8/13/13 10:08,8/13/13 10:08,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of JONES ST and TURK ST,6,Tenderloin,TENDERLOIN,37.783,-122.4124,"(37.7830040965109, -122.412411848948)",Voice In
2691554,8/8/13 10:31,2013,8/8/13 12:07,8/8/13 12:07,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TAYLOR ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78321,-122.4108,"(37.7832142923006, -122.410764953722)",Voice In
2691549,8/8/13 10:29,2013,8/13/13 10:08,8/13/13 10:08,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TAYLOR ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78321,-122.4108,"(37.7832142923006, -122.410764953722)",Voice In
2691404,8/8/13 10:02,2013,8/13/13 10:05,8/13/13 10:05,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1112 HOWARD ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77777,-122.4099,"(37.77777333157, -122.409870511004)",Voice In
2691234,8/8/13 9:33,2013,8/29/13 7:04,8/29/13 7:04,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOUGH ST and MARKET ST,5,Lower Haight,SOUTHERN,37.77291,-122.4222,"(37.7729089925437, -122.422186566302)",Voice In
2691187,8/8/13 9:25,2013,8/9/13 11:05,8/9/13 11:05,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3978 18TH ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.76118,-122.4323,"(37.761182215095, -122.432317945043)",Voice In
2691050,8/8/13 9:01,2013,8/13/13 10:10,8/13/13 10:10,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"255 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78162,-122.4148,"(37.781623664191, -122.414753984929)",Voice In
2690948,8/8/13 8:47,2013,8/10/13 11:02,8/10/13 11:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of OFARRELL ST and SHANNON ST,6,Tenderloin,TENDERLOIN,37.78589,-122.4121,"(37.7858929127475, -122.412147392916)",Voice In
2690927,8/8/13 8:41,2013,8/8/13 13:03,8/8/13 13:03,Closed,Case Resolved - Powerwashed,Clear Channel - Transit Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CALIFORNIA ST and VAN NESS AVE,3,Polk Gulch,NORTHERN,37.79037,-122.4223,"(37.7903696268019, -122.422329094456)",Voice In
2690907,8/8/13 8:37,2013,8/9/13 11:04,8/9/13 11:04,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"201 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76348,-122.4184,"(37.763484118776, -122.418393037576)",Voice In
2690763,8/8/13 8:02,2013,8/9/13 11:03,8/9/13 11:03,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"115 JULIAN AVE, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76628,-122.4209,"(37.766275506711, -122.420883452894)",Voice In
2690685,8/8/13 7:26,2013,8/10/13 11:02,8/10/13 11:02,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"1690 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77016,-122.4156,"(37.770160194631, -122.415559018308)",Voice In
2690606,8/8/13 6:51,2013,8/10/13 10:03,8/10/13 10:03,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1600 NEWCOMB AVE, SAN FRANCISCO, CA, 94124",10,Bayview,BAYVIEW,37.7354,-122.3898,"(37.735397403421, -122.389808049878)",Voice In
2690229,8/7/13 20:58,2013,8/9/13 11:04,8/9/13 11:04,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 15TH ST and WIESE ST,9,Mission,MISSION,37.76662,-122.4206,"(37.766624564128, -122.42063775083)",Twitter
2689616,8/7/13 17:22,2013,8/9/13 11:04,8/9/13 11:04,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"121 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76471,-122.4185,"(37.764710080714, -122.418517970465)",Voice In
2689597,8/7/13 17:19,2013,8/13/13 10:07,8/13/13 10:07,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1690 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77016,-122.4156,"(37.770160194631, -122.415559018308)",Voice In
2689586,8/7/13 17:17,2013,8/7/13 20:03,8/7/13 20:03,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"1690 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77016,-122.4156,"(37.770160194631, -122.415559018308)",Voice In
2689385,8/7/13 16:34,2013,8/7/13 22:02,8/7/13 22:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"1275 MARKET ST, SAN FRANCISCO, CA, 94103",6,South of Market,TENDERLOIN,37.77773,-122.4157,"(37.777724689253, -122.415659257074)",Voice In
2689356,8/7/13 16:29,2013,8/10/13 11:02,8/10/13 11:02,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"68 12TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77345,-122.4194,"(37.773454428294, -122.419399955558)",Voice In
2689293,8/7/13 16:15,2013,8/9/13 11:04,8/9/13 11:04,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3141 23RD ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75394,-122.4149,"(37.753940972588, -122.414889787341)",Voice In
2689143,8/7/13 15:43,2013,8/13/13 9:05,8/13/13 9:05,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"241 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78351,-122.4127,"(37.783511167724, -122.412650621232)",Voice In
2689137,8/7/13 15:42,2013,8/13/13 9:06,8/13/13 9:06,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and JONES ST,6,Tenderloin,TENDERLOIN,37.78207,-122.4122,"(37.7820729735132, -122.412220705195)",Voice In
2689132,8/7/13 15:41,2013,8/13/13 10:09,8/13/13 10:09,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"201 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.7817,-122.4142,"(37.781697349187, -122.414172257581)",Voice In
2689128,8/7/13 15:40,2013,8/13/13 10:06,8/13/13 10:06,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"631 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.7854,-122.4151,"(37.785397800296, -122.415146506876)",Voice In
2689123,8/7/13 15:39,2013,8/13/13 10:10,8/13/13 10:10,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"535 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78339,-122.4165,"(37.783388447288, -122.416458088004)",Voice In
2689117,8/7/13 15:38,2013,8/13/13 10:06,8/13/13 10:06,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"550 LARKIN ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78292,-122.4173,"(37.782922844339, -122.417289642052)",Voice In
2689109,8/7/13 15:37,2013,8/13/13 10:09,8/13/13 10:09,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"467 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78218,-122.4166,"(37.78217570926, -122.416649703846)",Voice In
2689102,8/7/13 15:36,2013,8/13/13 10:07,8/13/13 10:07,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"541 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78444,-122.4152,"(37.784437926748, -122.415167780817)",Voice In
2689094,8/7/13 15:35,2013,8/13/13 10:06,8/13/13 10:06,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78487,-122.4128,"(37.7848662629825, -122.412782034851)",Voice In
2689059,8/7/13 15:29,2013,8/8/13 20:07,8/8/13 20:07,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 21ST ST and BARTLETT ST,9,Mission,MISSION,37.75697,-122.42,"(37.756968629235, -122.420010994295)",Voice In
2689003,8/7/13 15:18,2013,8/13/13 9:05,8/13/13 9:05,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FOLSOM ST and RODGERS ST,6,South of Market,SOUTHERN,37.77545,-122.4095,"(37.7754509013937, -122.409481340161)",Voice In
2688971,8/7/13 15:14,2013,8/10/13 10:03,8/10/13 10:03,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"225 GRAFTON AVE, SAN FRANCISCO, CA, 94112",11,Ingleside,TARAVAL,37.71992,-122.4556,"(37.71992241572, -122.455616414214)",Voice In
2688860,8/7/13 14:56,2013,8/9/13 11:04,8/9/13 11:04,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"135 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76455,-122.4185,"(37.764550209359, -122.418502666222)",Voice In
2688692,8/7/13 14:26,2013,8/13/13 9:03,8/13/13 9:03,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HYDE ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78259,-122.4157,"(37.7825849253338, -122.415693877194)",Voice In
2688640,8/7/13 14:18,2013,8/9/13 14:10,8/9/13 14:10,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1020 POST ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,NORTHERN,37.78709,-122.4187,"(37.787093415462, -122.418700411884)",Voice In
2688632,8/7/13 14:17,2013,8/9/13 14:10,8/9/13 14:10,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1020 POST ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,NORTHERN,37.78709,-122.4187,"(37.787093415462, -122.418700411884)",Voice In
2688545,8/7/13 14:05,2013,8/9/13 14:12,8/9/13 14:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1010 POST ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,NORTHERN,37.78711,-122.4186,"(37.787109185222, -122.418574399072)",Voice In
2688474,8/7/13 13:55,2013,8/13/13 9:04,8/13/13 9:04,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"78 RINGOLD ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.7737,-122.4108,"(37.773702053003, -122.410766864201)",Voice In
2688431,8/7/13 13:46,2013,10/11/13 11:41,10/11/13 11:41,Closed,Case Resolved -,Clear Channel - Transit Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FILLMORE ST and GEARY BLVD,5,Japantown,NORTHERN,37.78436,-122.4329,"(37.7843549819784, -122.432914300391)",Voice In
2687486,8/7/13 11:09,2013,8/8/13 8:03,8/8/13 8:03,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and THE EMBARCADERO,6,Financial District,SOUTHERN,37.79377,-122.3925,"(37.793768823508, -122.392499311149)",Voice In
2687365,8/7/13 10:51,2013,8/9/13 14:07,8/9/13 14:07,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BROADWAY and KEARNY ST,3,North Beach,CENTRAL,37.79802,-122.4055,"(37.7980170014162, -122.405473132817)",Voice In
2687325,8/7/13 10:46,2013,8/15/13 14:04,8/15/13 14:04,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 13TH ST and SOUTH VAN NESS AVE,6,Mission,MISSION,37.76981,-122.4178,"(37.7698151022261, -122.417753270894)",Voice In
2687300,8/7/13 10:40,2013,8/9/13 14:12,8/9/13 14:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"223 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7832,-122.4126,"(37.78320271092, -122.412591116742)",Voice In
2687297,8/7/13 10:39,2013,8/9/13 14:12,8/9/13 14:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LARKIN ST and WILLOW ST,6,Tenderloin,TENDERLOIN,37.78378,-122.4176,"(37.7837773849685, -122.41761854379)",Voice In
2687289,8/7/13 10:38,2013,8/9/13 14:10,8/9/13 14:10,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"450 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78558,-122.4128,"(37.785581525406, -122.412769528993)",Voice In
2687283,8/7/13 10:37,2013,8/9/13 14:11,8/9/13 14:11,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"78 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78146,-122.4137,"(37.781461191441, -122.413714253126)",Voice In
2687275,8/7/13 10:36,2013,8/9/13 13:01,8/9/13 13:01,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"444 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78507,-122.416,"(37.785066935504, -122.416039272592)",Voice In
2687274,8/7/13 10:36,2013,8/27/13 11:07,8/27/13 11:07,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"431 BUCHANAN ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,NORTHERN,37.77404,-122.4276,"(37.774037050905, -122.427602786031)",Voice In
2687266,8/7/13 10:35,2013,8/9/13 13:01,8/9/13 13:01,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78393,-122.4126,"(37.7839325967532, -122.41259531556)",Voice In
2687255,8/7/13 10:34,2013,8/9/13 14:09,8/9/13 14:09,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"317 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78394,-122.4144,"(37.783936492789, -122.414418916988)",Voice In
2687247,8/7/13 10:33,2013,8/13/13 9:06,8/13/13 9:06,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1010 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78202,-122.4109,"(37.782020857022, -122.410928850065)",Voice In
2687238,8/7/13 10:31,2013,8/9/13 14:09,8/9/13 14:09,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"124 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78252,-122.4122,"(37.78251646607, -122.412153946247)",Voice In
2687170,8/7/13 10:15,2013,8/7/13 15:02,8/7/13 15:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"224 GRAFTON AVE, SAN FRANCISCO, CA, 94112",11,Ingleside,TARAVAL,37.72009,-122.4554,"(37.720090022411, -122.455382779538)",Voice In
2687116,8/7/13 10:03,2013,8/9/13 12:02,8/9/13 12:02,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"52 RAUSCH ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77642,-122.4097,"(37.776419803195, -122.409744269638)",Voice In
2686926,8/7/13 9:33,2013,8/9/13 15:06,8/9/13 15:06,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
2686785,8/7/13 9:11,2013,8/9/13 12:02,8/9/13 12:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 8TH ST and CLEMENTINA ST,6,South of Market,SOUTHERN,37.77543,-122.4106,"(37.7754282084565, -122.410610672643)",Voice In
2686775,8/7/13 9:10,2013,8/9/13 12:02,8/9/13 12:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"715 CLEMENTINA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77512,-122.4109,"(37.775119868235, -122.410862256862)",Voice In
2686764,8/7/13 9:08,2013,8/9/13 12:02,8/9/13 12:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"759 CLEMENTINA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77464,-122.4115,"(37.77463980789, -122.411471569751)",Voice In
2686763,8/7/13 9:08,2013,8/10/13 11:02,8/10/13 11:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ADA CT and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78545,-122.4157,"(37.7854497254799, -122.415673981011)",Voice In
2686702,8/7/13 8:57,2013,8/10/13 11:02,8/10/13 11:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"255 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78162,-122.4148,"(37.781623664191, -122.414753984929)",Voice In
2686613,8/7/13 8:37,2013,8/9/13 12:02,8/9/13 12:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 8TH ST and BRANNAN ST,6,Showplace Square,SOUTHERN,37.7713,-122.4054,"(37.7712964638277, -122.40542472737)",Voice In
2686459,8/7/13 8:06,2013,8/7/13 11:07,8/7/13 11:07,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of PINE ST and SAINT GEORGE ALY,3,Chinatown,CENTRAL,37.79165,-122.4045,"(37.7916521099512, -122.404524402601)",Voice In
2686448,8/7/13 8:04,2013,8/7/13 11:06,8/7/13 11:06,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of FOLSOM ST and HARRIET ST,6,South of Market,SOUTHERN,37.77808,-122.4062,"(37.7780825037493, -122.406150479603)",Voice In
2686059,8/6/13 22:38,2013,8/7/13 0:01,8/7/13 0:01,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FOLSOM ST and JUNIPER ST,6,South of Market,SOUTHERN,37.77234,-122.4134,"(37.7723426438113, -122.413419476497)",Voice In
2685554,8/6/13 18:50,2013,8/6/13 20:01,8/6/13 20:01,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Not associated with a specific address,,,,0,0,,Voice In
2685528,8/6/13 18:41,2013,8/29/13 7:05,8/29/13 7:05,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1465 PAGE ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.77109,-122.445,"(37.771089233641, -122.444963523557)",Voice In
2685066,8/6/13 16:45,2013,8/8/13 20:08,8/8/13 20:08,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"521 3RD ST, SAN FRANCISCO, CA, 94107",6,South Beach,SOUTHERN,37.7811,-122.3953,"(37.781099640168, -122.395281176048)",Voice In
2684885,8/6/13 16:13,2013,8/10/13 12:02,8/10/13 12:02,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"609 22ND AVE, SAN FRANCISCO, CA, 94121",1,Outer Richmond,RICHMOND,37.77625,-122.4814,"(37.776243417728, -122.481371730185)",Voice In
2684664,8/6/13 15:35,2013,8/7/13 7:55,8/7/13 7:55,Closed,Case Resolved - Powerwashed,Clear Channel - Transit Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ULLOA ST and WEST PORTAL AVE,7,West Portal,TARAVAL,37.74089,-122.4658,"(37.7408918679751, -122.465828996789)",Voice In
2684623,8/6/13 15:30,2013,8/7/13 8:01,8/7/13 8:01,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"224 GRAFTON AVE, SAN FRANCISCO, CA, 94112",11,Ingleside,TARAVAL,37.72009,-122.4554,"(37.720090022411, -122.455382779538)",Voice In
2684569,8/6/13 15:23,2013,8/8/13 20:12,8/8/13 20:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"430 TURK ST, Apt 301, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78262,-122.4163,"(37.782620592996, -122.416286644263)",Voice In
2684493,8/6/13 15:12,2013,8/8/13 20:09,8/8/13 20:09,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"162 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78392,-122.4108,"(37.783922294298, -122.41075376396)",Voice In
2684461,8/6/13 15:07,2013,8/8/13 20:10,8/8/13 20:10,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"579 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78559,-122.4142,"(37.785587719617, -122.414243602578)",Voice In
2684453,8/6/13 15:06,2013,8/8/13 20:09,8/8/13 20:09,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"691 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78529,-122.416,"(37.785288399571, -122.415987008924)",Voice In
2684435,8/6/13 15:02,2013,8/8/13 20:10,8/8/13 20:10,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"755 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78514,-122.4171,"(37.785145240258, -122.417114534457)",Voice In
2684418,8/6/13 15:00,2013,8/8/13 20:10,8/8/13 20:10,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"469 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78354,-122.4154,"(37.783541088708, -122.415352922994)",Voice In
